Date,Start Time,Duration,Value,Edit Code,Flow Direction,TOU
10/14/2020,5:00 PM,60,0.215,Direct,,NoTOU
10/14/2020,6:00 PM,60,0.24,Direct,,NoTOU
10/14/2020,7:00 PM,60,1.01,Direct,,NoTOU
10/14/2020,8:00 PM,60,0.585,Direct,,NoTOU
10/14/2020,9:00 PM,60,0.385,Direct,,NoTOU
10/14/2020,10:00 PM,60,0.215,Direct,,NoTOU
10/14/2020,11:00 PM,60,0.22,Direct,,NoTOU
10/15/2020,12:00 AM,60,0.195,Direct,,NoTOU
10/15/2020,1:00 AM,60,0.185,Direct,,NoTOU
10/15/2020,2:00 AM,60,0.21,Direct,,NoTOU
10/15/2020,3:00 AM,60,0.205,Direct,,NoTOU
10/15/2020,4:00 AM,60,0.18,Direct,,NoTOU
10/15/2020,5:00 AM,60,0.2,Direct,,NoTOU
10/15/2020,6:00 AM,60,0.2,Direct,,NoTOU
10/15/2020,7:00 AM,60,0.7,Direct,,NoTOU
10/15/2020,8:00 AM,60,0.715,Direct,,NoTOU
10/15/2020,9:00 AM,60,0.4,Direct,,NoTOU
10/15/2020,10:00 AM,60,0.67,Direct,,NoTOU
10/15/2020,11:00 AM,60,0.36,Direct,,NoTOU
10/15/2020,12:00 PM,60,0.19,Direct,,NoTOU
10/15/2020,1:00 PM,60,0.215,Direct,,NoTOU
10/15/2020,2:00 PM,60,0.43,Direct,,NoTOU
10/15/2020,3:00 PM,60,0.325,Direct,,NoTOU
10/15/2020,4:00 PM,60,0.275,Direct,,NoTOU
10/15/2020,5:00 PM,60,0.22,Direct,,NoTOU
10/15/2020,6:00 PM,60,0.505,Direct,,NoTOU
10/15/2020,7:00 PM,60,0.79,Direct,,NoTOU
10/15/2020,8:00 PM,60,0.72,Direct,,NoTOU
10/15/2020,9:00 PM,60,0.3,Direct,,NoTOU
10/15/2020,10:00 PM,60,0.45,Direct,,NoTOU
10/15/2020,11:00 PM,60,0.96,Direct,,NoTOU
10/16/2020,12:00 AM,60,0.24,Direct,,NoTOU
10/16/2020,1:00 AM,60,0.205,Direct,,NoTOU
10/16/2020,2:00 AM,60,0.2,Direct,,NoTOU
10/16/2020,3:00 AM,60,0.19,Direct,,NoTOU
10/16/2020,4:00 AM,60,0.185,Direct,,NoTOU
10/16/2020,5:00 AM,60,0.185,Direct,,NoTOU
10/16/2020,6:00 AM,60,0.175,Direct,,NoTOU
10/16/2020,7:00 AM,60,0.69,Direct,,NoTOU
10/16/2020,8:00 AM,60,0.225,Direct,,NoTOU
10/16/2020,9:00 AM,60,0.235,Direct,,NoTOU
10/16/2020,10:00 AM,60,0.235,Direct,,NoTOU
10/16/2020,11:00 AM,60,0.585,Direct,,NoTOU
10/16/2020,12:00 PM,60,0.665,Direct,,NoTOU
10/16/2020,1:00 PM,60,0.31,Direct,,NoTOU
10/16/2020,2:00 PM,60,0.42,Direct,,NoTOU
10/16/2020,3:00 PM,60,0.28,Direct,,NoTOU
10/16/2020,4:00 PM,60,0.24,Direct,,NoTOU
10/16/2020,5:00 PM,60,0.315,Direct,,NoTOU
10/16/2020,6:00 PM,60,0.23,Direct,,NoTOU
10/16/2020,7:00 PM,60,1.025,Direct,,NoTOU
10/16/2020,8:00 PM,60,0.81,Direct,,NoTOU
10/16/2020,9:00 PM,60,0.305,Direct,,NoTOU
10/16/2020,10:00 PM,60,0.21,Direct,,NoTOU
10/16/2020,11:00 PM,60,0.21,Direct,,NoTOU
10/17/2020,12:00 AM,60,0.21,Direct,,NoTOU
10/17/2020,1:00 AM,60,0.195,Direct,,NoTOU
10/17/2020,2:00 AM,60,0.19,Direct,,NoTOU
10/17/2020,3:00 AM,60,0.195,Direct,,NoTOU
10/17/2020,4:00 AM,60,0.19,Direct,,NoTOU
10/17/2020,5:00 AM,60,0.165,Direct,,NoTOU
10/17/2020,6:00 AM,60,0.195,Direct,,NoTOU
10/17/2020,7:00 AM,60,0.515,Direct,,NoTOU
10/17/2020,8:00 AM,60,0.975,Direct,,NoTOU
10/17/2020,9:00 AM,60,0.315,Direct,,NoTOU
10/17/2020,10:00 AM,60,0.405,Direct,,NoTOU
10/17/2020,11:00 AM,60,0.69,Direct,,NoTOU
10/17/2020,12:00 PM,60,0.405,Direct,,NoTOU
10/17/2020,1:00 PM,60,0.35,Direct,,NoTOU
10/17/2020,2:00 PM,60,0.505,Direct,,NoTOU
10/17/2020,3:00 PM,60,0.42,Direct,,NoTOU
10/17/2020,4:00 PM,60,0.48,Direct,,NoTOU
10/17/2020,5:00 PM,60,0.225,Direct,,NoTOU
10/17/2020,6:00 PM,60,0.225,Direct,,NoTOU
10/17/2020,7:00 PM,60,0.675,Direct,,NoTOU
10/17/2020,8:00 PM,60,1.415,Direct,,NoTOU
10/17/2020,9:00 PM,60,0.63,Direct,,NoTOU
10/17/2020,10:00 PM,60,0.235,Direct,,NoTOU
10/17/2020,11:00 PM,60,0.255,Direct,,NoTOU
10/18/2020,12:00 AM,60,0.26,Direct,,NoTOU
10/18/2020,1:00 AM,60,0.18,Direct,,NoTOU
10/18/2020,2:00 AM,60,0.175,Direct,,NoTOU
10/18/2020,3:00 AM,60,0.17,Direct,,NoTOU
10/18/2020,4:00 AM,60,0.17,Direct,,NoTOU
10/18/2020,5:00 AM,60,0.165,Direct,,NoTOU
10/18/2020,6:00 AM,60,0.18,Direct,,NoTOU
10/18/2020,7:00 AM,60,0.185,Direct,,NoTOU
10/18/2020,8:00 AM,60,0.67,Direct,,NoTOU
10/18/2020,9:00 AM,60,0.3,Direct,,NoTOU
10/18/2020,10:00 AM,60,0.14,Direct,,NoTOU
10/18/2020,11:00 AM,60,0.24,Direct,,NoTOU
10/18/2020,12:00 PM,60,0.54,Direct,,NoTOU
10/18/2020,1:00 PM,60,0.48,Direct,,NoTOU
10/18/2020,2:00 PM,60,0.365,Direct,,NoTOU
10/18/2020,3:00 PM,60,0.28,Direct,,NoTOU
10/18/2020,4:00 PM,60,0.275,Direct,,NoTOU
10/18/2020,5:00 PM,60,0.185,Direct,,NoTOU
10/18/2020,6:00 PM,60,0.41,Direct,,NoTOU
10/18/2020,7:00 PM,60,1.12,Direct,,NoTOU
10/18/2020,8:00 PM,60,0.95,Direct,,NoTOU
10/18/2020,9:00 PM,60,0.865,Direct,,NoTOU
10/18/2020,10:00 PM,60,0.265,Direct,,NoTOU
10/18/2020,11:00 PM,60,0.245,Direct,,NoTOU
10/19/2020,12:00 AM,60,0.245,Direct,,NoTOU
10/19/2020,1:00 AM,60,0.21,Direct,,NoTOU
10/19/2020,2:00 AM,60,0.19,Direct,,NoTOU
10/19/2020,3:00 AM,60,0.19,Direct,,NoTOU
10/19/2020,4:00 AM,60,0.195,Direct,,NoTOU
10/19/2020,5:00 AM,60,0.19,Direct,,NoTOU
10/19/2020,6:00 AM,60,0.19,Direct,,NoTOU
10/19/2020,7:00 AM,60,0.69,Direct,,NoTOU
10/19/2020,8:00 AM,60,0.22,Direct,,NoTOU
10/19/2020,9:00 AM,60,0.345,Direct,,NoTOU
10/19/2020,10:00 AM,60,1.37,Direct,,NoTOU
10/19/2020,11:00 AM,60,0.92,Direct,,NoTOU
10/19/2020,12:00 PM,60,0.435,Direct,,NoTOU
10/19/2020,1:00 PM,60,0.32,Direct,,NoTOU
10/19/2020,2:00 PM,60,0.275,Direct,,NoTOU
10/19/2020,3:00 PM,60,0.26,Direct,,NoTOU
10/19/2020,4:00 PM,60,0.44,Direct,,NoTOU
10/19/2020,5:00 PM,60,0.29,Direct,,NoTOU
10/19/2020,6:00 PM,60,0.275,Direct,,NoTOU
10/19/2020,7:00 PM,60,0.685,Direct,,NoTOU
10/19/2020,8:00 PM,60,0.62,Direct,,NoTOU
10/19/2020,9:00 PM,60,0.415,Direct,,NoTOU
10/19/2020,10:00 PM,60,0.245,Direct,,NoTOU
10/19/2020,11:00 PM,60,0.2,Direct,,NoTOU
10/20/2020,12:00 AM,60,0.21,Direct,,NoTOU
10/20/2020,1:00 AM,60,0.175,Direct,,NoTOU
10/20/2020,2:00 AM,60,0.185,Direct,,NoTOU
10/20/2020,3:00 AM,60,0.19,Direct,,NoTOU
10/20/2020,4:00 AM,60,0.18,Direct,,NoTOU
10/20/2020,5:00 AM,60,0.18,Direct,,NoTOU
10/20/2020,6:00 AM,60,0.195,Direct,,NoTOU
10/20/2020,7:00 AM,60,0.61,Direct,,NoTOU
10/20/2020,8:00 AM,60,0.215,Direct,,NoTOU
10/20/2020,9:00 AM,60,0.36,Direct,,NoTOU
10/20/2020,10:00 AM,60,0.305,Direct,,NoTOU
10/20/2020,11:00 AM,60,0.475,Direct,,NoTOU
10/20/2020,12:00 PM,60,0.645,Direct,,NoTOU
10/20/2020,1:00 PM,60,0.335,Direct,,NoTOU
10/20/2020,2:00 PM,60,0.205,Direct,,NoTOU
10/20/2020,3:00 PM,60,0.205,Direct,,NoTOU
10/20/2020,4:00 PM,60,0.27,Direct,,NoTOU
10/20/2020,5:00 PM,60,0.21,Direct,,NoTOU
10/20/2020,6:00 PM,60,0.255,Direct,,NoTOU
10/20/2020,7:00 PM,60,1.53,Direct,,NoTOU
10/20/2020,8:00 PM,60,1.125,Direct,,NoTOU
10/20/2020,9:00 PM,60,0.87,Direct,,NoTOU
10/20/2020,10:00 PM,60,0.445,Direct,,NoTOU
10/20/2020,11:00 PM,60,0.215,Direct,,NoTOU
10/21/2020,12:00 AM,60,0.235,Direct,,NoTOU
10/21/2020,1:00 AM,60,0.195,Direct,,NoTOU
10/21/2020,2:00 AM,60,0.175,Direct,,NoTOU
10/21/2020,3:00 AM,60,0.195,Direct,,NoTOU
10/21/2020,4:00 AM,60,0.2,Direct,,NoTOU
10/21/2020,5:00 AM,60,0.17,Direct,,NoTOU
10/21/2020,6:00 AM,60,0.195,Direct,,NoTOU
10/21/2020,7:00 AM,60,0.605,Direct,,NoTOU
10/21/2020,8:00 AM,60,0.24,Direct,,NoTOU
10/21/2020,9:00 AM,60,0.53,Direct,,NoTOU
10/21/2020,10:00 AM,60,0.25,Direct,,NoTOU
10/21/2020,11:00 AM,60,0.32,Direct,,NoTOU
10/21/2020,12:00 PM,60,1.11,Direct,,NoTOU
10/21/2020,1:00 PM,60,0.4,Direct,,NoTOU
10/21/2020,2:00 PM,60,0.335,Direct,,NoTOU
10/21/2020,3:00 PM,60,0.43,Direct,,NoTOU
10/21/2020,4:00 PM,60,0.32,Direct,,NoTOU
10/21/2020,5:00 PM,60,0.27,Direct,,NoTOU
10/21/2020,6:00 PM,60,0.47,Direct,,NoTOU
10/21/2020,7:00 PM,60,0.825,Direct,,NoTOU
10/21/2020,8:00 PM,60,0.515,Direct,,NoTOU
10/21/2020,9:00 PM,60,0.245,Direct,,NoTOU
10/21/2020,10:00 PM,60,0.22,Direct,,NoTOU
10/21/2020,11:00 PM,60,0.2,Direct,,NoTOU
10/22/2020,12:00 AM,60,0.205,Direct,,NoTOU
10/22/2020,1:00 AM,60,0.18,Direct,,NoTOU
10/22/2020,2:00 AM,60,0.185,Direct,,NoTOU
10/22/2020,3:00 AM,60,0.185,Direct,,NoTOU
10/22/2020,4:00 AM,60,0.18,Direct,,NoTOU
10/22/2020,5:00 AM,60,0.185,Direct,,NoTOU
10/22/2020,6:00 AM,60,0.18,Direct,,NoTOU
10/22/2020,7:00 AM,60,0.69,Direct,,NoTOU
10/22/2020,8:00 AM,60,0.26,Direct,,NoTOU
10/22/2020,9:00 AM,60,0.355,Direct,,NoTOU
10/22/2020,10:00 AM,60,0.835,Direct,,NoTOU
10/22/2020,11:00 AM,60,0.625,Direct,,NoTOU
10/22/2020,12:00 PM,60,0.355,Direct,,NoTOU
10/22/2020,1:00 PM,60,0.19,Direct,,NoTOU
10/22/2020,2:00 PM,60,0.36,Direct,,NoTOU
10/22/2020,3:00 PM,60,0.24,Direct,,NoTOU
10/22/2020,4:00 PM,60,0.215,Direct,,NoTOU
10/22/2020,5:00 PM,60,0.675,Direct,,NoTOU
10/22/2020,6:00 PM,60,0.315,Direct,,NoTOU
10/22/2020,7:00 PM,60,1.045,Direct,,NoTOU
10/22/2020,8:00 PM,60,0.605,Direct,,NoTOU
10/22/2020,9:00 PM,60,0.825,Direct,,NoTOU
10/22/2020,10:00 PM,60,0.25,Direct,,NoTOU
10/22/2020,11:00 PM,60,0.205,Direct,,NoTOU
10/23/2020,12:00 AM,60,0.205,Direct,,NoTOU
10/23/2020,1:00 AM,60,0.195,Direct,,NoTOU
10/23/2020,2:00 AM,60,0.185,Direct,,NoTOU
10/23/2020,3:00 AM,60,0.16,Direct,,NoTOU
10/23/2020,4:00 AM,60,0.18,Direct,,NoTOU
10/23/2020,5:00 AM,60,0.175,Direct,,NoTOU
10/23/2020,6:00 AM,60,0.15,Direct,,NoTOU
10/23/2020,7:00 AM,60,0.685,Direct,,NoTOU
10/23/2020,8:00 AM,60,0.425,Direct,,NoTOU
10/23/2020,9:00 AM,60,0.58,Direct,,NoTOU
10/23/2020,10:00 AM,60,0.29,Direct,,NoTOU
10/23/2020,11:00 AM,60,0.77,Direct,,NoTOU
10/23/2020,12:00 PM,60,0.65,Direct,,NoTOU
10/23/2020,1:00 PM,60,0.385,Direct,,NoTOU
10/23/2020,2:00 PM,60,0.44,Direct,,NoTOU
10/23/2020,3:00 PM,60,0.275,Direct,,NoTOU
10/23/2020,4:00 PM,60,0.395,Direct,,NoTOU
10/23/2020,5:00 PM,60,0.19,Direct,,NoTOU
10/23/2020,6:00 PM,60,0.31,Direct,,NoTOU
10/23/2020,7:00 PM,60,0.76,Direct,,NoTOU
10/23/2020,8:00 PM,60,0.51,Direct,,NoTOU
10/23/2020,9:00 PM,60,0.24,Direct,,NoTOU
10/23/2020,10:00 PM,60,0.205,Direct,,NoTOU
10/23/2020,11:00 PM,60,0.175,Direct,,NoTOU
10/24/2020,12:00 AM,60,0.185,Direct,,NoTOU
10/24/2020,1:00 AM,60,0.16,Direct,,NoTOU
10/24/2020,2:00 AM,60,0.185,Direct,,NoTOU
10/24/2020,3:00 AM,60,0.16,Direct,,NoTOU
10/24/2020,4:00 AM,60,0.18,Direct,,NoTOU
10/24/2020,5:00 AM,60,0.15,Direct,,NoTOU
10/24/2020,6:00 AM,60,0.175,Direct,,NoTOU
10/24/2020,7:00 AM,60,0.15,Direct,,NoTOU
10/24/2020,8:00 AM,60,0.18,Direct,,NoTOU
10/24/2020,9:00 AM,60,0.74,Direct,,NoTOU
10/24/2020,10:00 AM,60,0.37,Direct,,NoTOU
10/24/2020,11:00 AM,60,0.94,Direct,,NoTOU
10/24/2020,12:00 PM,60,1.495,Direct,,NoTOU
10/24/2020,1:00 PM,60,0.83,Direct,,NoTOU
10/24/2020,2:00 PM,60,0.35,Direct,,NoTOU
10/24/2020,3:00 PM,60,0.145,Direct,,NoTOU
10/24/2020,4:00 PM,60,0.225,Direct,,NoTOU
10/24/2020,5:00 PM,60,0.46,Direct,,NoTOU
10/24/2020,6:00 PM,60,0.315,Direct,,NoTOU
10/24/2020,7:00 PM,60,0.96,Direct,,NoTOU
10/24/2020,8:00 PM,60,0.67,Direct,,NoTOU
10/24/2020,9:00 PM,60,0.83,Direct,,NoTOU
10/24/2020,10:00 PM,60,0.225,Direct,,NoTOU
10/24/2020,11:00 PM,60,0.175,Direct,,NoTOU
10/25/2020,12:00 AM,60,0.165,Direct,,NoTOU
10/25/2020,1:00 AM,60,0.19,Direct,,NoTOU
10/25/2020,2:00 AM,60,0.15,Direct,,NoTOU
10/25/2020,3:00 AM,60,0.155,Direct,,NoTOU
10/25/2020,4:00 AM,60,0.17,Direct,,NoTOU
10/25/2020,5:00 AM,60,0.175,Direct,,NoTOU
10/25/2020,6:00 AM,60,0.285,Direct,,NoTOU
10/25/2020,7:00 AM,60,0.32,Direct,,NoTOU
10/25/2020,8:00 AM,60,0.265,Direct,,NoTOU
10/25/2020,9:00 AM,60,0.475,Direct,,NoTOU
10/25/2020,10:00 AM,60,0.355,Direct,,NoTOU
10/25/2020,11:00 AM,60,1.485,Direct,,NoTOU
10/25/2020,12:00 PM,60,0.9,Direct,,NoTOU
10/25/2020,1:00 PM,60,0.99,Direct,,NoTOU
10/25/2020,2:00 PM,60,0.47,Direct,,NoTOU
10/25/2020,3:00 PM,60,0.35,Direct,,NoTOU
10/25/2020,4:00 PM,60,0.305,Direct,,NoTOU
10/25/2020,5:00 PM,60,0.395,Direct,,NoTOU
10/25/2020,6:00 PM,60,0.695,Direct,,NoTOU
10/25/2020,7:00 PM,60,0.685,Direct,,NoTOU
10/25/2020,8:00 PM,60,1.72,Direct,,NoTOU
10/25/2020,9:00 PM,60,1.31,Direct,,NoTOU
10/25/2020,10:00 PM,60,0.805,Direct,,NoTOU
10/25/2020,11:00 PM,60,0.88,Direct,,NoTOU
10/26/2020,12:00 AM,60,0.16,Direct,,NoTOU
10/26/2020,1:00 AM,60,0.185,Direct,,NoTOU
10/26/2020,2:00 AM,60,0.145,Direct,,NoTOU
10/26/2020,3:00 AM,60,0.18,Direct,,NoTOU
10/26/2020,4:00 AM,60,0.145,Direct,,NoTOU
10/26/2020,5:00 AM,60,0.18,Direct,,NoTOU
10/26/2020,6:00 AM,60,0.155,Direct,,NoTOU
10/26/2020,7:00 AM,60,0.665,Direct,,NoTOU
10/26/2020,8:00 AM,60,1,Direct,,NoTOU
10/26/2020,9:00 AM,60,0.365,Direct,,NoTOU
10/26/2020,10:00 AM,60,0.35,Direct,,NoTOU
10/26/2020,11:00 AM,60,0.21,Direct,,NoTOU
10/26/2020,12:00 PM,60,1.27,Direct,,NoTOU
10/26/2020,1:00 PM,60,0.255,Direct,,NoTOU
10/26/2020,2:00 PM,60,0.765,Direct,,NoTOU
10/26/2020,3:00 PM,60,0.585,Direct,,NoTOU
10/26/2020,4:00 PM,60,0.2,Direct,,NoTOU
10/26/2020,5:00 PM,60,0.14,Direct,,NoTOU
10/26/2020,6:00 PM,60,0.25,Direct,,NoTOU
10/26/2020,7:00 PM,60,0.845,Direct,,NoTOU
10/26/2020,8:00 PM,60,0.68,Direct,,NoTOU
10/26/2020,9:00 PM,60,0.28,Direct,,NoTOU
10/26/2020,10:00 PM,60,0.13,Direct,,NoTOU
10/26/2020,11:00 PM,60,0.15,Direct,,NoTOU
10/27/2020,12:00 AM,60,0.13,Direct,,NoTOU
10/27/2020,1:00 AM,60,0.11,Direct,,NoTOU
10/27/2020,2:00 AM,60,0.1,Direct,,NoTOU
10/27/2020,3:00 AM,60,0.12,Direct,,NoTOU
10/27/2020,4:00 AM,60,0.095,Direct,,NoTOU
10/27/2020,5:00 AM,60,0.105,Direct,,NoTOU
10/27/2020,6:00 AM,60,0.115,Direct,,NoTOU
10/27/2020,7:00 AM,60,0.635,Direct,,NoTOU
10/27/2020,8:00 AM,60,0.215,Direct,,NoTOU
10/27/2020,9:00 AM,60,0.33,Direct,,NoTOU
10/27/2020,10:00 AM,60,0.19,Direct,,NoTOU
10/27/2020,11:00 AM,60,0.815,Direct,,NoTOU
10/27/2020,12:00 PM,60,0.27,Direct,,NoTOU
10/27/2020,1:00 PM,60,0.145,Direct,,NoTOU
10/27/2020,2:00 PM,60,0.165,Direct,,NoTOU
10/27/2020,3:00 PM,60,0.165,Direct,,NoTOU
10/27/2020,4:00 PM,60,0.295,Direct,,NoTOU
10/27/2020,5:00 PM,60,0.195,Direct,,NoTOU
10/27/2020,6:00 PM,60,0.83,Direct,,NoTOU
10/27/2020,7:00 PM,60,0.68,Direct,,NoTOU
10/27/2020,8:00 PM,60,0.46,Direct,,NoTOU
10/27/2020,9:00 PM,60,0.19,Direct,,NoTOU
10/27/2020,10:00 PM,60,0.145,Direct,,NoTOU
10/27/2020,11:00 PM,60,0.13,Direct,,NoTOU
10/28/2020,12:00 AM,60,0.13,Direct,,NoTOU
10/28/2020,1:00 AM,60,0.12,Direct,,NoTOU
10/28/2020,2:00 AM,60,0.125,Direct,,NoTOU
10/28/2020,3:00 AM,60,0.1,Direct,,NoTOU
10/28/2020,4:00 AM,60,0.125,Direct,,NoTOU
10/28/2020,5:00 AM,60,0.095,Direct,,NoTOU
10/28/2020,6:00 AM,60,0.095,Direct,,NoTOU
10/28/2020,7:00 AM,60,0.865,Direct,,NoTOU
10/28/2020,8:00 AM,60,0.16,Direct,,NoTOU
10/28/2020,9:00 AM,60,0.455,Direct,,NoTOU
10/28/2020,10:00 AM,60,0.21,Direct,,NoTOU
10/28/2020,11:00 AM,60,0.415,Direct,,NoTOU
10/28/2020,12:00 PM,60,0.26,Direct,,NoTOU
10/28/2020,1:00 PM,60,0.295,Direct,,NoTOU
10/28/2020,2:00 PM,60,0.25,Direct,,NoTOU
10/28/2020,3:00 PM,60,0.345,Direct,,NoTOU
10/28/2020,4:00 PM,60,0.2,Direct,,NoTOU
10/28/2020,5:00 PM,60,0.115,Direct,,NoTOU
10/28/2020,6:00 PM,60,0.3,Direct,,NoTOU
10/28/2020,7:00 PM,60,1.285,Direct,,NoTOU
10/28/2020,8:00 PM,60,0.61,Direct,,NoTOU
10/28/2020,9:00 PM,60,0.96,Direct,,NoTOU
10/28/2020,10:00 PM,60,0.47,Direct,,NoTOU
10/28/2020,11:00 PM,60,0.155,Direct,,NoTOU
10/29/2020,12:00 AM,60,0.16,Direct,,NoTOU
10/29/2020,1:00 AM,60,0.11,Direct,,NoTOU
10/29/2020,2:00 AM,60,0.145,Direct,,NoTOU
10/29/2020,3:00 AM,60,0.105,Direct,,NoTOU
10/29/2020,4:00 AM,60,0.11,Direct,,NoTOU
10/29/2020,5:00 AM,60,0.14,Direct,,NoTOU
10/29/2020,6:00 AM,60,0.11,Direct,,NoTOU
10/29/2020,7:00 AM,60,0.655,Direct,,NoTOU
10/29/2020,8:00 AM,60,0.16,Direct,,NoTOU
10/29/2020,9:00 AM,60,0.33,Direct,,NoTOU
10/29/2020,10:00 AM,60,0.33,Direct,,NoTOU
10/29/2020,11:00 AM,60,0.47,Direct,,NoTOU
10/29/2020,12:00 PM,60,0.71,Direct,,NoTOU
10/29/2020,1:00 PM,60,0.585,Direct,,NoTOU
10/29/2020,2:00 PM,60,0.375,Direct,,NoTOU
10/29/2020,3:00 PM,60,0.3,Direct,,NoTOU
10/29/2020,4:00 PM,60,0.265,Direct,,NoTOU
10/29/2020,5:00 PM,60,0.305,Direct,,NoTOU
10/29/2020,6:00 PM,60,0.415,Direct,,NoTOU
10/29/2020,7:00 PM,60,1.155,Direct,,NoTOU
10/29/2020,8:00 PM,60,0.86,Direct,,NoTOU
10/29/2020,9:00 PM,60,0.245,Direct,,NoTOU
10/29/2020,10:00 PM,60,0.14,Direct,,NoTOU
10/29/2020,11:00 PM,60,0.125,Direct,,NoTOU
10/30/2020,12:00 AM,60,0.145,Direct,,NoTOU
10/30/2020,1:00 AM,60,0.13,Direct,,NoTOU
10/30/2020,2:00 AM,60,0.13,Direct,,NoTOU
10/30/2020,3:00 AM,60,0.14,Direct,,NoTOU
10/30/2020,4:00 AM,60,0.12,Direct,,NoTOU
10/30/2020,5:00 AM,60,0.14,Direct,,NoTOU
10/30/2020,6:00 AM,60,0.12,Direct,,NoTOU
10/30/2020,7:00 AM,60,0.69,Direct,,NoTOU
10/30/2020,8:00 AM,60,0.145,Direct,,NoTOU
10/30/2020,9:00 AM,60,0.305,Direct,,NoTOU
10/30/2020,10:00 AM,60,0.19,Direct,,NoTOU
10/30/2020,11:00 AM,60,0.665,Direct,,NoTOU
10/30/2020,12:00 PM,60,0.175,Direct,,NoTOU
10/30/2020,1:00 PM,60,0.145,Direct,,NoTOU
10/30/2020,2:00 PM,60,0.17,Direct,,NoTOU
10/30/2020,3:00 PM,60,0.4,Direct,,NoTOU
10/30/2020,4:00 PM,60,0.145,Direct,,NoTOU
10/30/2020,5:00 PM,60,0.165,Direct,,NoTOU
10/30/2020,6:00 PM,60,0.24,Direct,,NoTOU
10/30/2020,7:00 PM,60,1.335,Direct,,NoTOU
10/30/2020,8:00 PM,60,0.755,Direct,,NoTOU
10/30/2020,9:00 PM,60,0.48,Direct,,NoTOU
10/30/2020,10:00 PM,60,0.2,Direct,,NoTOU
10/30/2020,11:00 PM,60,0.19,Direct,,NoTOU
10/31/2020,12:00 AM,60,0.185,Direct,,NoTOU
10/31/2020,1:00 AM,60,0.19,Direct,,NoTOU
10/31/2020,2:00 AM,60,0.17,Direct,,NoTOU
10/31/2020,3:00 AM,60,0.195,Direct,,NoTOU
10/31/2020,4:00 AM,60,0.16,Direct,,NoTOU
10/31/2020,5:00 AM,60,0.175,Direct,,NoTOU
10/31/2020,6:00 AM,60,0.185,Direct,,NoTOU
10/31/2020,7:00 AM,60,0.175,Direct,,NoTOU
10/31/2020,8:00 AM,60,0.605,Direct,,NoTOU
10/31/2020,9:00 AM,60,0.125,Direct,,NoTOU
10/31/2020,10:00 AM,60,0.135,Direct,,NoTOU
10/31/2020,11:00 AM,60,0.235,Direct,,NoTOU
10/31/2020,12:00 PM,60,1.075,Direct,,NoTOU
10/31/2020,1:00 PM,60,0.17,Direct,,NoTOU
10/31/2020,2:00 PM,60,0.27,Direct,,NoTOU
10/31/2020,3:00 PM,60,0.125,Direct,,NoTOU
10/31/2020,4:00 PM,60,0.205,Direct,,NoTOU
10/31/2020,5:00 PM,60,0.15,Direct,,NoTOU
10/31/2020,6:00 PM,60,0.3,Direct,,NoTOU
10/31/2020,7:00 PM,60,0.995,Direct,,NoTOU
10/31/2020,8:00 PM,60,0.86,Direct,,NoTOU
10/31/2020,9:00 PM,60,0.25,Direct,,NoTOU
10/31/2020,10:00 PM,60,0.18,Direct,,NoTOU
10/31/2020,11:00 PM,60,0.165,Direct,,NoTOU
11/1/2020,12:00 AM,60,0.185,Direct,,NoTOU
11/1/2020,1:00 AM,60,0.3,Direct,,NoTOU
11/1/2020,2:00 AM,60,0.155,Direct,,NoTOU
11/1/2020,3:00 AM,60,0.16,Direct,,NoTOU
11/1/2020,4:00 AM,60,0.16,Direct,,NoTOU
11/1/2020,5:00 AM,60,0.14,Direct,,NoTOU
11/1/2020,6:00 AM,60,0.15,Direct,,NoTOU
11/1/2020,7:00 AM,60,0.35,Direct,,NoTOU
11/1/2020,8:00 AM,60,0.47,Direct,,NoTOU
11/1/2020,9:00 AM,60,0.13,Direct,,NoTOU
11/1/2020,10:00 AM,60,0.13,Direct,,NoTOU
11/1/2020,11:00 AM,60,0.99,Direct,,NoTOU
11/1/2020,12:00 PM,60,1.345,Direct,,NoTOU
11/1/2020,1:00 PM,60,0.12,Direct,,NoTOU
11/1/2020,2:00 PM,60,0.155,Direct,,NoTOU
11/1/2020,3:00 PM,60,0.215,Direct,,NoTOU
11/1/2020,4:00 PM,60,0.225,Direct,,NoTOU
11/1/2020,5:00 PM,60,0.325,Direct,,NoTOU
11/1/2020,6:00 PM,60,0.675,Direct,,NoTOU
11/1/2020,7:00 PM,60,1.18,Direct,,NoTOU
11/1/2020,8:00 PM,60,0.745,Direct,,NoTOU
11/1/2020,9:00 PM,60,0.245,Direct,,NoTOU
11/1/2020,10:00 PM,60,0.14,Direct,,NoTOU
11/1/2020,11:00 PM,60,0.17,Direct,,NoTOU
11/2/2020,12:00 AM,60,0.17,Direct,,NoTOU
11/2/2020,1:00 AM,60,0.175,Direct,,NoTOU
11/2/2020,2:00 AM,60,0.17,Direct,,NoTOU
11/2/2020,3:00 AM,60,0.16,Direct,,NoTOU
11/2/2020,4:00 AM,60,0.155,Direct,,NoTOU
11/2/2020,5:00 AM,60,0.16,Direct,,NoTOU
11/2/2020,6:00 AM,60,0.185,Direct,,NoTOU
11/2/2020,7:00 AM,60,0.595,Direct,,NoTOU
11/2/2020,8:00 AM,60,0.23,Direct,,NoTOU
11/2/2020,9:00 AM,60,0.505,Direct,,NoTOU
11/2/2020,10:00 AM,60,1.065,Direct,,NoTOU
